id,scop_code,class,fold,superfamily,family,length
d4jbua1,e.46.1.1,e,e.46,e.46.1,e.46.1.1,292
d1q88a_,e.47.1.1,e,e.47,e.47.1,e.47.1.1,192
d1no7a_,e.48.1.1,e,e.48,e.48.1,e.48.1.1,562
d3vdpa_,e.49.1.1,e,e.49,e.49.1,e.49.1.1,197
d2q40a_,e.50.1.1,e,e.50,e.50.1,e.50.1.1,360
d2g8la1,e.50.1.1,e,e.50,e.50.1,e.50.1.1,284
d1uwka_,e.51.1.1,e,e.51,e.51.1,e.51.1.1,554
d1z0sa_,e.52.1.1,e,e.52,e.52.1,e.52.1.1,249
d2bona1,e.52.1.2,e,e.52,e.52.1,e.52.1.2,295
d1vkya_,e.53.1.1,e,e.53,e.53.1,e.53.1.1,332
d1sr8a_,e.54.1.1,e,e.54,e.54.1,e.54.1.1,282
d1srqa_,e.55.1.1,e,e.55,e.55.1,e.55.1.1,336
d1xqba_,e.56.1.1,e,e.56,e.56.1,e.56.1.1,231
d1u7la_,e.57.1.1,e,e.57,e.57.1,e.57.1.1,388
d2fiya1,e.59.1.1,e,e.59,e.59.1,e.59.1.1,290
d1zjca1,e.60.1.1,e,e.60,e.60.1,e.60.1.1,413
d1zbpa1,e.61.1.1,e,e.61,e.61.1,e.61.1.1,264
d2hq2a2,e.62.1.1,e,e.62,e.62.1,e.62.1.1,337
d2hqva1,e.62.1.2,e,e.62,e.62.1,e.62.1.2,176
d2azea1,e.63.1.1,e,e.63,e.63.1,e.63.1.1,148
d2azeb1,e.63.1.2,e,e.63,e.63.1,e.63.1.2,101
d2avue1,e.64.1.1,e,e.64,e.64.1,e.64.1.1,156
d3vb9a_,e.65.1.1,e,e.65,e.65.1,e.65.1.1,460
d2ijra1,e.66.1.1,e,e.66,e.66.1,e.66.1.1,280
d2p62a1,e.67.1.1,e,e.67,e.67.1,e.67.1.1,241
d2oeza1,e.68.1.1,e,e.68,e.68.1,e.68.1.1,244
d3er9b_,e.69.1.1,e,e.69,e.69.1,e.69.1.1,468
d3rlff1,e.70.1.1,e,e.70,e.70.1,e.70.1.1,251
d2i5ha1,e.71.1.1,e,e.71,e.71.1,e.71.1.1,180
d2i71a1,e.72.1.1,e,e.72,e.72.1,e.72.1.1,377
d2o3ia1,e.73.1.1,e,e.73,e.73.1,e.73.1.1,389
d2i0za2,e.74.1.1,e,e.74,e.74.1,e.74.1.1,169
d4dyna_,e.75.1.1,e,e.75,e.75.1,e.75.1.1,480
d3nwaa_,e.76.1.1,e,e.76,e.76.1,e.76.1.1,622
d6tita_,e.76.1.2,e,e.76,e.76.1,e.76.1.2,432
d4iuja_,e.77.1.1,e,e.77,e.77.1,e.77.1.1,448
d3m4ia_,e.78.1.1,e,e.78,e.78.1,e.78.1.1,207
d2yzsa_,e.79.1.1,e,e.79,e.79.1,e.79.1.1,315
d3goda_,e.79.1.1,e,e.79,e.79.1,e.79.1.1,320
d3nkea_,e.79.1.1,e,e.79,e.79.1,e.79.1.1,187
d4ogca4,e.80.1.1,e,e.80,e.80.1,e.80.1.1,280
d5axwa4,e.80.1.1,e,e.80,e.80.1,e.80.1.1,271
d4oo8a4,e.80.1.1,e,e.80,e.80.1,e.80.1.1,264
d4an8a_,e.81.1.1,e,e.81,e.81.1,e.81.1.1,493
d4wsbc6,e.82.1.1,e,e.82,e.82.1,e.82.1.1,247
d5id6a5,e.84.1.1,e,e.84,e.84.1,e.84.1.1,480
d1cola_,f.1.1.1,f,f.1,f.1.1,f.1.1.1,197
d1f0la3,f.1.2.1,f,f.1,f.1.2,f.1.2.1,180
d1i5pa3,f.1.3.1,f,f.1,f.1.3,f.1.3.1,263
d1w99a1,f.1.3.1,f,f.1,f.1.3,f.1.3.1,193
d7jgwa1,f.1.4.1,f,f.1,f.1.4,f.1.4.1,140
d1k3ka_,f.1.4.1,f,f.1,f.1.4,f.1.4.1,146
d3bl2a_,f.1.4.1,f,f.1,f.1.4,f.1.4.1,131
d1q59a1,f.1.4.1,f,f.1,f.1.4,f.1.4.1,160
d1ddba_,f.1.4.1,f,f.1,f.1.4,f.1.4.1,195
d5whia_,f.1.4.0,f,f.1,f.1.4,f.1.4.0,148
d1ikpa3,f.1.5.1,f,f.1,f.1.5,f.1.5.1,143
d1nkza_,f.3.1.1,f,f.3,f.3.1,f.3.1.1,53
d1nkzb_,f.3.1.1,f,f.3,f.3.1,f.3.1.1,41
d1lghb_,f.3.1.1,f,f.3,f.3.1,f.3.1.1,43
d5y5s1_,f.3.1.0,f,f.3,f.3.1,f.3.1.0,56
d1qjpa_,f.4.1.1,f,f.4,f.4.1,f.4.1.1,171
d3gp6a1,f.4.1.2,f,f.4,f.4.1,f.4.1.2,162
d3hola1,f.4.1.3,f,f.4,f.4.1,f.4.1.3,164
d5b5eo_,f.4.1.4,f,f.4,f.4.1,f.4.1.4,243
d4ayna1,f.4.1.0,f,f.4,f.4.1,f.4.1.0,120
d3qraa_,f.4.1.0,f,f.4,f.4.1,f.4.1.0,157
d1qd5a_,f.4.2.1,f,f.4,f.4.2,f.4.2.1,257
d2zfga_,f.4.3.1,f,f.4,f.4.3,f.4.3.1,340
d2pora_,f.4.3.1,f,f.4,f.4.3,f.4.3.1,301
d3prna_,f.4.3.1,f,f.4,f.4.3,f.4.3.1,289
d2fgra_,f.4.3.1,f,f.4,f.4.3,f.4.3.1,332
d1mpra_,f.4.3.2,f,f.4,f.4.3,f.4.3.2,427
d2gufa_,f.4.3.3,f,f.4,f.4.3,f.4.3.3,594
d1po0a_,f.4.3.3,f,f.4,f.4.3,f.4.3.3,661
d3pgsa1,f.4.3.4,f,f.4,f.4.3,f.4.3.4,421
d5fp1a_,f.4.3.0,f,f.4,f.4.3,f.4.3.0,701
d1xkwa_,f.4.3.0,f,f.4,f.4.3,f.4.3.0,665
d1k24a_,f.4.4.2,f,f.4,f.4.4,f.4.4.2,249
d2x55a1,f.4.4.0,f,f.4,f.4.4,f.4.4.0,289
d1uynx_,f.4.5.1,f,f.4,f.4.5,f.4.5.1,299
d1tlwa1,f.4.6.1,f,f.4,f.4.6,f.4.6.1,264
d3szva1,f.4.7.2,f,f.4,f.4.7,f.4.7.2,384
d1ek9a_,f.5.1.1,f,f.5,f.5.1,f.5.1.1,428
d5azpa_,f.5.1.0,f,f.5,f.5.1,f.5.1.0,446
d1uuna_,f.6.1.2,f,f.6,f.6.1,f.6.1.2,184
d4iyaa_,f.6.1.0,f,f.6,f.6.1,f.6.1.0,283
d1lsha2,f.7.1.1,f,f.7,f.7.1,f.7.1.1,268
d1lsha3,f.7.1.1,f,f.7,f.7.1,f.7.1.1,452
d1lshb_,f.7.1.1,f,f.7,f.7.1,f.7.1.1,174
d3c0na2,f.8.1.1,f,f.8,f.8.1,f.8.1.1,384
d3zjxa1,f.8.1.2,f,f.8,f.8.1,f.8.1.2,286
d3ziwa1,f.8.1.3,f,f.8,f.8.1,f.8.1.3,162
d3n40f1,f.10.1.1,f,f.10,f.10.1,f.10.1.1,294
d3p54a1,f.10.1.0,f,f.10,f.10.1,f.10.1.0,299
d6s6ca_,f.13.1.1,f,f.13,f.13.1,f.13.1.1,241
d6tk6a_,f.13.1.0,f,f.13,f.13.1,f.13.1.0,265
d4klyd1,f.13.1.0,f,f.13,f.13.1,f.13.1.0,231
d5c1ma_,f.13.1.0,f,f.13,f.13.1,f.13.1.0,296
d1orsc1,f.14.1.1,f,f.14,f.14.1,f.14.1.1,129
d2ih3c_,f.14.1.1,f,f.14,f.14.1,f.14.1.1,98
d1lnqa2,f.14.1.1,f,f.14,f.14.1,f.14.1.1,80
d6o9ua1,f.14.1.1,f,f.14,f.14.1,f.14.1.1,127
d6mwdb1,f.14.1.2,f,f.14,f.14.1,f.14.1.2,238
d5vkqa2,f.14.1.3,f,f.14,f.14.1,f.14.1.3,520
d6bcoa2,f.14.1.4,f,f.14,f.14.1,f.14.1.4,579
d4j9yb1,f.15.1.1,f,f.15,f.15.1,f.15.1.1,92
d2oara1,f.16.1.1,f,f.16,f.16.1,f.16.1.1,118
d6m0rd1,f.17.1.1,f,f.17,f.17.1,f.17.1.1,83
d6oqri_,f.17.1.1,f,f.17,f.17.1,f.17.1.1,77
d6m0rd2,f.17.1.0,f,f.17,f.17.1,f.17.1.0,75
d3s8gb1,f.17.2.1,f,f.17,f.17.2,f.17.2.1,38
d6wtib1,f.17.2.1,f,f.17,f.17.2,f.17.2.1,94
d7cohb1,f.17.2.1,f,f.17,f.17.2,f.17.2.1,90
d4i0ua2,f.17.3.1,f,f.17,f.17.3,f.17.3.1,64
d1h2sb_,f.17.4.1,f,f.17,f.17.4,f.17.4.1,60
d5b5ez_,f.17.5.1,f,f.17,f.17.5,f.17.5.1,62
d1rh5c_,f.17.6.1,f,f.17,f.17.6,f.17.6.1,32
d3dine_,f.17.6.2,f,f.17,f.17.6,f.17.6.2,65
d1c17m_,f.18.1.1,f,f.18,f.18.1,f.18.1.1,171
d2f2ba_,f.19.1.0,f,f.19,f.19.1,f.19.1.0,245
d4enea_,f.20.1.1,f,f.20,f.20.1,f.20.1.1,444
d1kqfc_,f.21.1.1,f,f.21,f.21.1,f.21.1.1,216
d3cx5c2,f.21.1.2,f,f.21,f.21.1,f.21.1.2,261
d2bs2c_,f.21.2.1,f,f.21,f.21.2,f.21.2.1,255
d1kf6c_,f.21.2.2,f,f.21,f.21.2,f.21.2.2,130
d1kf6d_,f.21.2.2,f,f.21,f.21.2,f.21.2.2,119
d2wu2d_,f.21.2.2,f,f.21,f.21.2,f.21.2.2,105
d2h88d_,f.21.2.2,f,f.21,f.21.2,f.21.2.2,101
d2fbwc_,f.21.2.2,f,f.21,f.21.2,f.21.2.2,139
d1q16c_,f.21.3.1,f,f.21,f.21.3,f.21.3.1,225
d2qi9a_,f.22.1.1,f,f.22,f.22.1,f.22.1.1,324
d7cohd_,f.23.1.1,f,f.23,f.23.1,f.23.1.1,143
d7cohg_,f.23.2.1,f,f.23,f.23.2,f.23.2.1,72
d7cohi_,f.23.3.1,f,f.23,f.23.3,f.23.3.1,70
d7cohj_,f.23.4.1,f,f.23,f.23.4,f.23.4.1,56
d7cohk_,f.23.5.1,f,f.23,f.23.5,f.23.5.1,49
d7cohl_,f.23.6.1,f,f.23,f.23.6,f.23.6.1,44
d7cohm_,f.23.7.1,f,f.23,f.23.7,f.23.7.1,40
d1m56d_,f.23.8.1,f,f.23,f.23.8,f.23.8.1,42
d3s8gc_,f.23.9.1,f,f.23,f.23.9,f.23.9.1,31
d3t6eh1,f.23.10.1,f,f.23,f.23.10,f.23.10.1,36
d7c9rh1,f.23.10.0,f,f.23,f.23.10,f.23.10.0,43
d3cx5d2,f.23.11.1,f,f.23,f.23.11,f.23.11.1,49
d3cx5e2,f.23.12.1,f,f.23,f.23.12,f.23.12.1,56
d1q90r_,f.23.12.1,f,f.23,f.23.12,f.23.12.1,39
d3l70e1,f.23.12.0,f,f.23,f.23.12,f.23.12.0,69
d4pv1d1,f.23.12.0,f,f.23,f.23.12,f.23.12.0,37
d3cx5h_,f.23.13.1,f,f.23,f.23.13,f.23.13.1,93
d1pp9g_,f.23.13.1,f,f.23,f.23.13,f.23.13.1,75
d2a06j_,f.23.14.1,f,f.23,f.23.14,f.23.14.1,30
d3cx5i_,f.23.14.1,f,f.23,f.23.14,f.23.14.1,57
d2fyuk_,f.23.15.1,f,f.23,f.23.15,f.23.15.1,53
d6ly5f1,f.23.16.0,f,f.23,f.23.16,f.23.16.0,157
d6trai_,f.23.17.1,f,f.23,f.23.17,f.23.17.1,38
d6ly5j_,f.23.18.0,f,f.23,f.23.18,f.23.18.0,41
d6k61m_,f.23.19.1,f,f.23,f.23.19,f.23.19.1,31
d1l2pa_,f.23.21.1,f,f.23,f.23.21,f.23.21.1,61
d1kqfb2,f.23.22.1,f,f.23,f.23.22,f.23.22.1,45
d1q90a3,f.23.23.1,f,f.23,f.23.23,f.23.23.1,39
d1q90l_,f.23.24.1,f,f.23,f.23.24,f.23.24.1,32
d1q90m_,f.23.25.1,f,f.23,f.23.25,f.23.25.1,34
d4ogqf_,f.23.25.1,f,f.23,f.23.25,f.23.25.1,32
d4pv1g_,f.23.26.1,f,f.23,f.23.26,f.23.26.1,37
d1rh5b_,f.23.28.1,f,f.23,f.23.28,f.23.28.1,56
d3dind_,f.23.28.1,f,f.23,f.23.28,f.23.28.1,56
d6xcua1,f.23.30.1,f,f.23,f.23.30,f.23.30.1,36
d5b5el_,f.23.31.1,f,f.23,f.23.31,f.23.31.1,37
d5b5ej_,f.23.32.1,f,f.23,f.23.32,f.23.32.1,40
d5b5eh_,f.23.33.1,f,f.23,f.23.33,f.23.33.1,63
d5b5et_,f.23.34.1,f,f.23,f.23.34,f.23.34.1,30
d5b5em_,f.23.35.1,f,f.23,f.23.35,f.23.35.1,34
d5b5ek_,f.23.36.1,f,f.23,f.23.36,f.23.36.1,37
d5b5ei_,f.23.37.1,f,f.23,f.23.37,f.23.37.1,35
d5b5ee_,f.23.38.1,f,f.23,f.23.38,f.23.38.1,79
d5b5ef_,f.23.38.1,f,f.23,f.23.38,f.23.38.1,35
d5b5ex_,f.23.40.1,f,f.23,f.23.40,f.23.40.1,38
d2zxeb1,f.23.42.1,f,f.23,f.23.42,f.23.42.1,41
d2zxeg_,f.23.43.1,f,f.23,f.23.43,f.23.43.1,39
d3s8ga_,f.24.1.1,f,f.24,f.24.1,f.24.1.1,554
d7coha_,f.24.1.1,f,f.24,f.24.1,f.24.1.1,513
d7cohc_,f.25.1.1,f,f.25,f.25.1,f.25.1.1,258
d3t6el_,f.26.1.1,f,f.26,f.26.1,f.26.1.1,273
d5b5ea_,f.26.1.1,f,f.26,f.26.1,f.26.1.1,334
d3cx5g_,f.27.1.1,f,f.27,f.27.1,f.27.1.1,126
d1qcrh_,f.28.1.1,f,f.28,f.28.1,f.28.1.1,60
d3cx5f_,f.28.1.1,f,f.28,f.28.1,f.28.1.1,74
d6ly5a_,f.29.1.1,f,f.29,f.29.1,f.29.1.1,742
d1jb0k_,f.30.1.1,f,f.30,f.30.1,f.30.1.1,58
d7dkzl_,f.31.1.0,f,f.31,f.31.1,f.31.1.0,151
d4pv1b_,f.32.1.1,f,f.32,f.32.1,f.32.1.1,159
d3cx5c1,f.32.1.0,f,f.32,f.32.1,f.32.1.0,124
d2vv5a3,f.34.1.1,f,f.34,f.34.1,f.34.1.1,86
d1oeda_,f.36.1.1,f,f.36,f.36.1,f.36.1.1,227
d3g60a1,f.37.1.1,f,f.37,f.37.1,f.37.1.1,339
d4a82a1,f.37.1.1,f,f.37,f.37.1,f.37.1.1,323
d6bpla1,f.37.1.1,f,f.37,f.37.1,f.37.1.1,325
d1pw4a1,f.38.1.1,f,f.38,f.38.1,f.38.1.1,444
d6vbga_,f.38.1.2,f,f.38,f.38.1,f.38.1.2,409
d4ikva_,f.38.1.3,f,f.38,f.38.1,f.38.1.3,492
d4oh3a_,f.38.1.3,f,f.38,f.38.1,f.38.1.3,568
d3o7qa_,f.38.1.4,f,f.38,f.38.1,f.38.1.4,414
d1v9ma_,f.40.1.1,f,f.40,f.40.1,f.40.1.1,319
d6m0rb_,f.40.1.1,f,f.40,f.40.1,f.40.1.1,345
d3dinc_,f.41.1.1,f,f.41,f.41.1,f.41.1.1,416
d6z3ta_,f.41.1.0,f,f.41,f.41.1,f.41.1.0,438
d1okca_,f.42.1.1,f,f.42,f.42.1,f.42.1.1,292
d7dkz1_,f.43.1.0,f,f.43,f.43.1,f.43.1.0,195
d2b2ha_,f.44.1.0,f,f.44,f.44.1,f.44.1.0,391
d2clyc_,f.45.1.1,f,f.45,f.45.1,f.45.1.1,66
d1vf7a_,f.46.1.1,f,f.46,f.46.1,f.46.1.1,237
d1slqa_,f.47.1.1,f,f.47,f.47.1,f.47.1.1,270
d1sg2a_,f.48.1.1,f,f.48,f.48.1,f.48.1.1,141
d7ahka1,f.49.1.1,f,f.49,f.49.1,f.49.1.1,406
d1r5sa1,f.50.1.1,f,f.50,f.50.1,f.50.1.1,128
d2xova_,f.51.1.1,f,f.51,f.51.1,f.51.1.1,181
d2clya1,f.52.1.1,f,f.52,f.52.1,f.52.1.1,105
d2clyb1,f.53.1.1,f,f.53,f.53.1,f.53.1.1,120
d2a65a1,f.54.1.1,f,f.54,f.54.1,f.54.1.1,509
d3giaa_,f.54.1.2,f,f.54,f.54.1,f.54.1.2,433
d5j4ia_,f.54.1.2,f,f.54,f.54.1,f.54.1.2,437
d5b5eb_,f.55.1.1,f,f.55,f.55.1,f.55.1.1,503
d5b5ec_,f.55.1.1,f,f.55,f.55.1,f.55.1.1,455
d2uuia1,f.56.1.1,f,f.56,f.56.1,f.56.1.1,146
d4al0a_,f.56.1.0,f,f.56,f.56.1,f.56.1.0,146
d2zy9a3,f.57.1.1,f,f.57,f.57.1,f.57.1.1,174
d3rlff2,f.58.1.1,f,f.58,f.58.1,f.58.1.1,243
d2onkc1,f.58.1.1,f,f.58,f.58.1,f.58.1.1,252
d3rlfg_,f.58.1.1,f,f.58,f.58.1,f.58.1.1,286
d3tuia_,f.58.1.1,f,f.58,f.58.1,f.58.1.1,216
d3h90a1,f.59.1.1,f,f.59,f.59.1,f.59.1.1,201
d3tewa1,f.60.1.1,f,f.60,f.60.1,f.60.1.1,490
d5c6na_,f.61.1.1,f,f.61,f.61.1,f.61.1.1,446
d3mkua_,f.61.1.1,f,f.61,f.61.1,f.61.1.1,460
d3ze3a_,f.62.1.1,f,f.62,f.62.1,f.62.1.1,116
d4p79a1,f.63.1.1,f,f.63,f.63.1,f.63.1.1,185
d3jbre_,f.63.1.1,f,f.63,f.63.1,f.63.1.1,206
d5i1mv_,f.65.1.1,f,f.65,f.65.1,f.65.1.1,458
d4wwxb3,f.66.1.1,f,f.66,f.66.1,f.66.1.1,167
d4wwxx_,f.66.1.2,f,f.66,f.66.1,f.66.1.2,349
d4wd8a_,f.67.1.1,f,f.67,f.67.1,f.67.1.1,268
d6vx8a_,f.67.1.1,f,f.67,f.67.1,f.67.1.1,324
d4wisa1,f.68.1.1,f,f.68,f.68.1,f.68.1.1,478
d3bq9a3,f.68.2.0,f,f.68,f.68.2,f.68.2.0,101
d1pfoa1,f.69.1.1,f,f.69,f.69.1,f.69.1.1,361
d2qp2a1,f.69.1.2,f,f.69,f.69.1,f.69.1.2,350
d4o5ja_,f.70.1.1,f,f.70,f.70.1,f.70.1.1,374
d6uxeb_,f.71.1.1,f,f.71,f.71.1,f.71.1.1,85
d6zk9g_,f.71.1.1,f,f.71,f.71.1,f.71.1.1,114
d4he8l_,f.72.1.1,f,f.72,f.72.1,f.72.1.1,605
d3rkoc_,f.72.1.1,f,f.72,f.72.1,f.72.1.1,504
d4he8c_,f.72.1.2,f,f.72,f.72.1,f.72.1.2,353
d3rkog_,f.73.1.1,f,f.73,f.73.1,f.73.1.1,100
d3rkoj_,f.73.2.1,f,f.73,f.73.2,f.73.2.1,168
d3rkoa_,f.73.3.1,f,f.73,f.73.3,f.73.3.1,112
d1ehsa_,g.2.1.1,g,g.2,g.2.1,g.2.1.1,48
d1viba_,g.2.2.1,g,g.2,g.2.2,g.2.2.1,55
d1ss3a_,g.2.3.1,g,g.2,g.2.3,g.2.3.1,50
d1p9ga_,g.3.1.1,g,g.3,g.3.1,g.3.1.1,41
d1uhaa2,g.3.1.1,g,g.3,g.3.1,g.3.1.1,40
d1clvi_,g.3.2.1,g,g.3,g.3.2,g.3.2.1,32
d2kcga_,g.3.3.3,g,g.3,g.3.3,g.3.3.3,30
d1r1fa_,g.3.3.4,g,g.3,g.3.3,g.3.3.4,37
d5olla_,g.3.4.1,g,g.3,g.3.4,g.3.4.1,35
d1q3ja_,g.3.4.2,g,g.3,g.3.4,g.3.4.2,36
d1dkca_,g.3.4.2,g,g.3,g.3.4,g.3.4.2,38
d1hyka_,g.3.5.1,g,g.3,g.3.5,g.3.5.1,46
d1g1pa_,g.3.6.1,g,g.3,g.3.6,g.3.6.1,32
d1rmka_,g.3.6.1,g,g.3,g.3.6,g.3.6.1,31
d1ag7a_,g.3.6.1,g,g.3,g.3.6,g.3.6.1,34
d1kqha_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,38
d1g9pa_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,45
d1axha_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,37
d1vtxa_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,42
d1i25a_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,37
d1dl0a_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,37
d1c6wa_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,33
d1eita_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,36
d1agga_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,48
d1cixa_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,44
d6gfta_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,33
d1lqra_,g.3.6.2,g,g.3,g.3.6,g.3.6.2,35
d6v6ta1,g.3.6.2,g,g.3,g.3.6,g.3.6.2,34
d2knia1,g.3.6.2,g,g.3,g.3.6,g.3.6.2,40
d1lmra_,g.3.6.3,g,g.3,g.3.6,g.3.6.3,35
d1p8ba_,g.3.6.4,g,g.3,g.3.6,g.3.6.4,37
d1xi7a_,g.3.6.5,g,g.3,g.3.6,g.3.6.5,47
d2sn3a_,g.3.7.1,g,g.3,g.3.7,g.3.7.1,65
d1ahoa_,g.3.7.1,g,g.3,g.3.7,g.3.7.1,64
d1rjia_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,31
d1px9a_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,42
d1pvza_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,31
d1r1ga_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,31
d1wz5a_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,35
d4jtdy_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,37
d6avaa1,g.3.7.2,g,g.3,g.3.7,g.3.7.2,36
d6d8ha_,g.3.7.2,g,g.3,g.3.7,g.3.7.2,32
d2ktca1,g.3.7.2,g,g.3,g.3.7,g.3.7.2,32
d6ay7a1,g.3.7.2,g,g.3,g.3.7,g.3.7.2,37
d6atla1,g.3.7.2,g,g.3,g.3.7,g.3.7.2,35
d1fjna_,g.3.7.3,g,g.3,g.3.7,g.3.7.3,39
d1mm0a_,g.3.7.4,g,g.3,g.3.7,g.3.7.4,36
d1ozza_,g.3.7.4,g,g.3,g.3.7,g.3.7.4,44
d1myna_,g.3.7.4,g,g.3,g.3.7,g.3.7.4,44
d2llda_,g.3.7.4,g,g.3,g.3.7,g.3.7.4,40
d1bk8a_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,50
d4he7a_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,54
d4aaza_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,47
d1ugla_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,50
d1jxca_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,68
d3psma_,g.3.7.5,g,g.3,g.3.7,g.3.7.5,47
d1cbha_,g.3.8.1,g,g.3,g.3.8,g.3.8.1,36
d1wqjb1,g.3.9.1,g,g.3,g.3.9,g.3.9.1,80
d1n8yc4,g.3.9.1,g,g.3,g.3.9,g.3.9.1,120
d4bspa_,g.3.9.1,g,g.3,g.3.9,g.3.9.1,88
d2hr7a2,g.3.9.0,g,g.3,g.3.9,g.3.9.0,155
d1lpba1,g.3.10.1,g,g.3,g.3.10,g.3.10.1,39
d1lpba2,g.3.10.1,g,g.3,g.3.10,g.3.10.1,46
d2kraa1,g.3.10.0,g,g.3,g.3.10,g.3.10.0,36
d2kraa2,g.3.10.0,g,g.3,g.3.10,g.3.10.0,41
d6r2wl2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,38
d1nzia2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,42
d1g1sb2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,39
d1a3pa_,g.3.11.1,g,g.3,g.3.11,g.3.11.1,45
d1uzka1,g.3.11.1,g,g.3,g.3.11,g.3.11.1,43
d1xdtr_,g.3.11.1,g,g.3,g.3.11,g.3.11.1,41
d1ijqa2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,50
d1q4ga2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,42
d1dx5i1,g.3.11.1,g,g.3,g.3.11,g.3.11.1,43
d1dx5i2,g.3.11.1,g,g.3,g.3.11,g.3.11.1,35
d1dx5i3,g.3.11.1,g,g.3,g.3.11,g.3.11.1,40
d2y5fl_,g.3.11.1,g,g.3,g.3.11,g.3.11.1,54
d1kloa1,g.3.11.2,g,g.3,g.3.11,g.3.11.2,55
d1kloa3,g.3.11.2,g,g.3,g.3.11,g.3.11.2,51
d1b9wa1,g.3.11.4,g,g.3,g.3.11,g.3.11.4,45
d1b9wa2,g.3.11.4,g,g.3,g.3.11,g.3.11.4,44
d1gl4a2,g.3.11.5,g,g.3,g.3.11,g.3.11.5,40
d1jv2b4,g.3.11.6,g,g.3,g.3.11,g.3.11.6,31
d1jv2b5,g.3.11.6,g,g.3,g.3.11,g.3.11.6,43
d1l3ya1,g.3.11.6,g,g.3,g.3.11,g.3.11.6,40
d2j5ha1,g.3.11.7,g,g.3,g.3.11,g.3.11.7,39
d2fd6a1,g.3.11.0,g,g.3,g.3.11,g.3.11.0,39
d2w2ne1,g.3.11.0,g,g.3,g.3.11,g.3.11.0,41
d6m3bd1,g.3.11.0,g,g.3,g.3.11,g.3.11.0,47
d2fj8a1,g.3.13.1,g,g.3,g.3.13,g.3.13.1,59
d1udka_,g.3.14.1,g,g.3,g.3.14,g.3.14.1,51
d2z7fi_,g.3.14.0,g,g.3,g.3.14,g.3.14.0,50
d1skza1,g.3.15.1,g,g.3,g.3.15,g.3.15.1,52
d1bx7a_,g.3.15.1,g,g.3,g.3.15,g.3.15.1,51
d1deca_,g.3.15.2,g,g.3,g.3.15,g.3.15.2,39
d1e0fi_,g.3.15.2,g,g.3,g.3.15,g.3.15.2,57
d2pw8i1,g.3.15.2,g,g.3,g.3.15,g.3.15.2,63
d1i8xa_,g.3.16.1,g,g.3,g.3.16,g.3.16.1,30
d1fwoa_,g.3.16.1,g,g.3,g.3.16,g.3.16.1,35
d1hy9a_,g.3.17.1,g,g.3,g.3.17,g.3.17.1,41
d1uoya_,g.3.19.1,g,g.3,g.3.19,g.3.19.1,64
d1gl0i_,g.4.1.1,g,g.4,g.4.1,g.4.1.1,32
d3tvji_,g.4.1.1,g,g.4,g.4.1,g.4.1.1,35
d1mkna_,g.5.1.1,g,g.5,g.5.1,g.5.1.1,59
d1mkca_,g.5.1.2,g,g.5,g.5.1,g.5.1.2,43
d1bbga_,g.6.1.1,g,g.6,g.6.1,g.6.1.1,40
d2h8ua_,g.7.1.1,g,g.7,g.7.1,g.7.1.1,65
d1f94a_,g.7.1.1,g,g.7,g.7.1,g.7.1.1,63
d1v6pa_,g.7.1.1,g,g.7,g.7.1,g.7.1.1,62
d2h7za1,g.7.1.1,g,g.7,g.7.1,g.7.1.1,75
d2j8ba_,g.7.1.3,g,g.7,g.7.1,g.7.1.3,78
d1m9za_,g.7.1.3,g,g.7,g.7.1,g.7.1.3,105
d1btea_,g.7.1.3,g,g.7,g.7.1,g.7.1.3,96
d2fd6u1,g.7.1.3,g,g.7,g.7.1,g.7.1.3,80
d2fd6u2,g.7.1.3,g,g.7,g.7.1,g.7.1.3,87
d2fd6u3,g.7.1.3,g,g.7,g.7.1,g.7.1.3,97
d2h62c_,g.7.1.3,g,g.7,g.7.1,g.7.1.3,84
d1g6xa_,g.8.1.1,g,g.8,g.8.1,g.8.1.1,58
